Area,Room,Parking,Warehouse,Elevator,Address,Price
60,2,FALSE,TRUE,FALSE,Si Metri Ji,21666.67
75,2,TRUE,TRUE,TRUE,Pirouzi,58333.33
120,3,TRUE,TRUE,TRUE,Yousef Abad,266666.67
165,3,TRUE,TRUE,TRUE,Pakdasht,33333.33
110,2,FALSE,TRUE,FALSE,Pakdasht,21333.33
116,2,TRUE,TRUE,TRUE,Shahran,154666.67
115,2,TRUE,TRUE,TRUE,Shahran,150000
77,2,FALSE,TRUE,TRUE,Pakdasht,15333.33
120,3,TRUE,TRUE,TRUE,Yousef Abad,233333.33
100,2,FALSE,TRUE,TRUE,Pakdasht,22000
130,3,TRUE,TRUE,TRUE,Yousef Abad,200000
60,1,TRUE,TRUE,TRUE,Islamshahr,40000
75,2,FALSE,TRUE,TRUE,Parand,12833.33
128,3,TRUE,TRUE,FALSE,Niavaran,283333.33
150,2,TRUE,TRUE,TRUE,Zaferanieh,500000
135,3,TRUE,TRUE,TRUE,Yousef Abad,333333.33
60,1,TRUE,TRUE,TRUE,Zafar,40000
41,1,FALSE,FALSE,FALSE,Elahieh,27166.67
113,2,TRUE,TRUE,TRUE,Niavaran,300000
52,1,FALSE,TRUE,TRUE,Andisheh,22166.67
100,2,TRUE,TRUE,TRUE,Aqdasieh,233333.33
66,2,TRUE,TRUE,FALSE,Punak,88333.33
200,3,TRUE,TRUE,TRUE,Niavaran,966666.67
170,3,TRUE,TRUE,TRUE,Niavaran,736666.67
100,2,TRUE,TRUE,TRUE,Gheitarieh,276666.67
90,1,TRUE,TRUE,TRUE,Kamranieh,333333.33
200,3,TRUE,TRUE,TRUE,Niavaran,466666.67
51,1,TRUE,FALSE,TRUE,Ray - Montazeri,41666.67
70,2,TRUE,TRUE,FALSE,Punak,89333.33
73,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,73333.33
245,2,FALSE,FALSE,FALSE,Islamshahr,260000
87,2,TRUE,TRUE,TRUE,Darabad,195000
120,2,TRUE,TRUE,TRUE,Velenjak,300000
171,3,TRUE,TRUE,TRUE,Elahieh,427500
66,2,TRUE,TRUE,FALSE,Punak,82000
77,2,TRUE,TRUE,TRUE,Aqdasieh,173333.33
40,1,TRUE,TRUE,FALSE,Narmak,41666.67
105,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,93333.33
50,1,TRUE,TRUE,TRUE,Ozgol,100000
94,2,TRUE,TRUE,FALSE,Amirabad,113333.33
65,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,71666.67
57,1,TRUE,TRUE,FALSE,Valiasr,25000
79,2,TRUE,TRUE,TRUE,Parand,13666.67
60,2,FALSE,TRUE,FALSE,Jeyhoon,21666.67
68,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,76666.67
86,2,TRUE,TRUE,FALSE,Firoozkooh Kuhsar,25000
80,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,90000
68,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,76666.67
43,1,TRUE,TRUE,FALSE,Narmak,44333.33
55,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,63333.33
77,2,TRUE,TRUE,TRUE,Northern Janatabad,89333.33
58,1,FALSE,FALSE,FALSE,Parand,10500
62,1,TRUE,FALSE,TRUE,Ostad Moein,48000
65,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,73333.33
60,1,TRUE,TRUE,TRUE,Salsabil,51000
35,1,FALSE,TRUE,FALSE,Salsabil,22000
54,1,FALSE,TRUE,FALSE,Azarbaijan,36666.67
70,2,TRUE,TRUE,TRUE,Southern Program Organization,75000
122,3,TRUE,TRUE,TRUE,Ghoba,223333.33
54,1,FALSE,TRUE,FALSE,Salsabil,30033.33
80,2,TRUE,TRUE,TRUE,Shahryar,28333.33
71,2,TRUE,TRUE,TRUE,Salsabil,58333.33
220,4,TRUE,TRUE,FALSE,Shahryar,250000
61,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,27933.33
49,1,FALSE,TRUE,FALSE,Hashemi,35933.33
55,2,TRUE,TRUE,TRUE,Salsabil,44985
41,1,FALSE,TRUE,FALSE,Hashemi,28000
64,2,TRUE,TRUE,FALSE,Salsabil,36666.67
240,4,TRUE,TRUE,FALSE,Andisheh,143333.33
32,1,FALSE,TRUE,FALSE,Hashemi,20333.33
52,1,FALSE,TRUE,FALSE,Hashemi,32000
50,1,FALSE,TRUE,FALSE,Salsabil,21333.33
32,1,FALSE,TRUE,TRUE,Eskandari,31333.33
40,1,TRUE,TRUE,TRUE,Azarbaijan,38333.33
73,1,FALSE,TRUE,TRUE,Komeil,48666.67
50,1,TRUE,TRUE,FALSE,Andisheh,25166.67
45,1,FALSE,TRUE,FALSE,Jeyhoon,24833.33
65,2,TRUE,TRUE,FALSE,Qasr-od-Dasht,42666.67
51,1,TRUE,TRUE,TRUE,Salsabil,38333.33
300,3,TRUE,TRUE,FALSE,Golestan,800000
100,2,TRUE,TRUE,FALSE,Pardis,90000
55,2,TRUE,TRUE,TRUE,Azarbaijan,33333.33
200,2,FALSE,FALSE,FALSE,Kahrizak,88333.33
38,1,TRUE,TRUE,TRUE,Karoon,38000
140,3,TRUE,TRUE,TRUE,Farmanieh,310000
42,1,FALSE,TRUE,FALSE,,21333.33
58,1,TRUE,TRUE,FALSE,Central Janatabad,66666.67
67,2,FALSE,TRUE,TRUE,Jeyhoon,40000
57,1,TRUE,TRUE,FALSE,Salsabil,29000
53,2,TRUE,TRUE,FALSE,Jeyhoon,36666.67
95,2,TRUE,TRUE,TRUE,Niavaran,296666.67
128,3,TRUE,TRUE,TRUE,Pirouzi,145000
62,2,FALSE,FALSE,TRUE,Parand,11666.67
60,1,FALSE,TRUE,FALSE,Salsabil,37666.67
52,1,TRUE,TRUE,FALSE,Salsabil,36666.67
52,1,FALSE,TRUE,FALSE,Jeyhoon,38336.67
45,1,FALSE,TRUE,TRUE,Karoon,32166.67
60,1,TRUE,TRUE,TRUE,Ekhtiarieh,100000
83,2,FALSE,TRUE,TRUE,Valiasr,56666.67
211,3,TRUE,TRUE,TRUE,Marzdaran,526666.67
65,2,TRUE,TRUE,FALSE,Karoon,47666.67
115,2,FALSE,TRUE,FALSE,Ostad Moein,43333.33
70,2,TRUE,TRUE,FALSE,Central Janatabad,70000
51,1,FALSE,TRUE,FALSE,Salsabil,29000
100,2,TRUE,TRUE,TRUE,Niavaran,250000
115,2,TRUE,TRUE,TRUE,Zaferanieh,340000
160,3,TRUE,TRUE,TRUE,Niavaran,583333.33
107,2,TRUE,TRUE,TRUE,Hekmat,216666.67
82,2,TRUE,FALSE,TRUE,Parand,16666.67
135,2,TRUE,TRUE,TRUE,Zaferanieh,600000
198,3,TRUE,TRUE,TRUE,Ekhtiarieh,600000
85,2,TRUE,TRUE,TRUE,Andisheh,36666.67
92,2,TRUE,TRUE,TRUE,Shams Abad,108333.33
115,2,TRUE,TRUE,TRUE,Zaferanieh,600000
137,3,TRUE,TRUE,TRUE,ShahrAra,240000
65,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,72333.33
175,3,TRUE,TRUE,TRUE,Farmanieh,733333.33
95,2,TRUE,TRUE,TRUE,Gheitarieh,326666.67
225,3,TRUE,TRUE,TRUE,Farmanieh,1283333.33
270,4,TRUE,TRUE,TRUE,Niavaran,1166666.67
200,3,TRUE,TRUE,TRUE,Niavaran,1133333.33
60,1,TRUE,TRUE,TRUE,Northern Chitgar,40000
88,2,FALSE,TRUE,TRUE,Shams Abad,111666.67
250,3,TRUE,TRUE,TRUE,Niavaran,1133333.33
55,1,FALSE,TRUE,FALSE,Pirouzi,53333.33
91,2,TRUE,TRUE,TRUE,Ostad Moein,81166.67
80,2,TRUE,TRUE,FALSE,Punak,93333.33
74,2,FALSE,FALSE,FALSE,Parand,14666.67
90,2,TRUE,TRUE,FALSE,Pirouzi,56666.67
43,1,FALSE,TRUE,TRUE,Si Metri Ji,25000
78,2,FALSE,TRUE,TRUE,Parand,14333.33
72,2,TRUE,FALSE,TRUE,Parand,12833.33
100,2,FALSE,FALSE,FALSE,Kahrizak,40000
110,2,TRUE,FALSE,FALSE,Amirabad,133333.33
62,1,FALSE,TRUE,FALSE,Islamshahr,19333.33
120,1,FALSE,FALSE,FALSE,Afsarieh,105000
120,2,TRUE,TRUE,TRUE,Ekhtiarieh,300000
64,2,TRUE,TRUE,TRUE,Ostad Moein,59666.67
147,3,TRUE,TRUE,TRUE,Saadat Abad,303800
140,3,TRUE,TRUE,TRUE,Kamranieh,270000
170,3,TRUE,TRUE,TRUE,Heravi,266333.33
109,2,TRUE,TRUE,TRUE,Heravi,236666.67
310,3,TRUE,TRUE,TRUE,Aqdasieh,2480000
283,3,TRUE,TRUE,TRUE,Farmanieh,1128000
66,1,FALSE,FALSE,FALSE,Shahedshahr,9900
75,2,FALSE,TRUE,FALSE,Golestan,20000
63,2,TRUE,TRUE,TRUE,Ostad Moein,55666.67
77,2,TRUE,TRUE,TRUE,Gholhak,206666.67
59,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,53333.33
220,5,TRUE,FALSE,FALSE,Andisheh,216666.67
66,2,TRUE,TRUE,FALSE,Southern Program Organization,66666.67
80,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,81666.67
55,1,FALSE,FALSE,TRUE,Northren Jamalzadeh,51333.33
63,2,FALSE,TRUE,FALSE,Andisheh,13666.67
92,2,TRUE,TRUE,TRUE,Punak,133333.33
88,2,TRUE,TRUE,TRUE,Shahrake Gharb,175000
98,2,TRUE,TRUE,TRUE,Pardis,25666.67
75,2,TRUE,TRUE,TRUE,Jeyhoon,66000
114,2,TRUE,TRUE,TRUE,Pakdasht,36666.67
80,2,TRUE,TRUE,TRUE,Punak,100000
50,1,FALSE,FALSE,FALSE,Shahrake Qods,12666.67
66,2,TRUE,TRUE,TRUE,Punak,98333.33
102,2,TRUE,TRUE,TRUE,Sattarkhan,21666.67
72,2,TRUE,TRUE,TRUE,Punak,106666.67
62,1,FALSE,FALSE,FALSE,Qasr-od-Dasht,62000
110,2,FALSE,TRUE,TRUE,Pakdasht,28000
70,2,TRUE,TRUE,TRUE,Zafar,175000
115,2,TRUE,TRUE,TRUE,Saadat Abad,200000
55,1,FALSE,TRUE,FALSE,West Ferdows Boulevard,51666.67
71,2,TRUE,TRUE,FALSE,Jeyhoon,59333.33
58,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,68333.33
125,2,TRUE,TRUE,TRUE,Shahrake Qods,45833.33
42,1,TRUE,FALSE,TRUE,Shahran,58333.33
66,2,TRUE,TRUE,FALSE,Narmak,73333.33
65,1,FALSE,FALSE,FALSE,,21666.67
130,4,FALSE,FALSE,FALSE,Mehrabad,206666.67
65,1,TRUE,TRUE,TRUE,Southern Program Organization,81666.67
39,1,FALSE,FALSE,FALSE,Salsabil,25333.33
60,2,FALSE,TRUE,TRUE,Qasr-od-Dasht,61666.67
75,2,TRUE,TRUE,TRUE,Salsabil,75333.33
70,1,FALSE,TRUE,FALSE,Salsabil,39333.33
57,2,TRUE,TRUE,TRUE,Salsabil,53333.33
39,1,FALSE,TRUE,FALSE,Salsabil,26666.67
70,2,FALSE,FALSE,FALSE,Tehran Now,56666.67
110,2,TRUE,TRUE,TRUE,Ekhtiarieh,216666.67
47,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,29000
114,2,FALSE,FALSE,FALSE,Northern Suhrawardi,216666.67
60,1,FALSE,TRUE,TRUE,Southern Suhrawardi,73666.67
115,3,TRUE,TRUE,TRUE,Islamshahr,55000
110,3,TRUE,TRUE,TRUE,Heravi,195000
78,2,TRUE,TRUE,TRUE,Jeyhoon,68333.33
80,2,TRUE,TRUE,TRUE,Ekhtiarieh,146666.67
78,2,FALSE,FALSE,TRUE,Parand,14000
73,2,TRUE,TRUE,FALSE,Andisheh,28933.33
95,2,TRUE,TRUE,TRUE,Andisheh,40000
63,2,TRUE,TRUE,FALSE,Azarbaijan,46333.33
98,2,TRUE,TRUE,TRUE,Andisheh,45666.67
105,2,TRUE,TRUE,TRUE,Islamshahr,50000
50,1,TRUE,TRUE,FALSE,Tehransar,41666.67
51,1,FALSE,TRUE,TRUE,Kahrizak,20333.33
125,2,TRUE,TRUE,TRUE,Dezashib,375000
105,3,TRUE,TRUE,TRUE,Kahrizak,38500
55,1,FALSE,TRUE,TRUE,Kahrizak,22000
105,2,TRUE,TRUE,TRUE,Kahrizak,38666.67
105,3,TRUE,TRUE,TRUE,Kahrizak,43733.33
70,2,TRUE,TRUE,TRUE,Kahrizak,23800
82,2,TRUE,TRUE,TRUE,Kahrizak,27333.33
50,1,TRUE,TRUE,TRUE,Mirdamad,108333.33
105,2,TRUE,TRUE,TRUE,Pardis,25333.33
110,2,TRUE,TRUE,TRUE,Gholhak,293333.33
85,2,TRUE,TRUE,TRUE,Kahrizak,28333.33
78,2,TRUE,TRUE,FALSE,Punak,103333.33
106,2,TRUE,TRUE,TRUE,Pardis,16833.33
95,2,TRUE,TRUE,TRUE,Gheitarieh,190000
62,1,TRUE,FALSE,TRUE,Tehransar,51000
78,2,FALSE,FALSE,FALSE,Damavand,16333.33
225,4,TRUE,TRUE,TRUE,Kamranieh,675000
72,2,TRUE,TRUE,FALSE,Shahran,86666.67
50,1,TRUE,FALSE,FALSE,Parand,12500
50,1,FALSE,TRUE,FALSE,Abuzar,28333.33
103,2,FALSE,TRUE,FALSE,Northern Suhrawardi,130000
47,1,TRUE,TRUE,FALSE,Dolatabad,23166.67
90,2,TRUE,TRUE,TRUE,Karoon,66666.67
80,2,TRUE,TRUE,TRUE,Punak,125333.33
450,4,TRUE,TRUE,TRUE,Niavaran,833333.33
72,2,TRUE,TRUE,TRUE,Salsabil,56666.67
258,4,TRUE,TRUE,FALSE,Jordan,400000
98,2,TRUE,TRUE,TRUE,Salsabil,87666.67
130,3,FALSE,TRUE,FALSE,Shahrake Qods,20000
700,3,TRUE,TRUE,FALSE,Damavand,150000
104,2,TRUE,TRUE,TRUE,Shahrake Qods,30000
140,3,TRUE,TRUE,TRUE,Ekhtiarieh,366666.67
96,2,TRUE,TRUE,TRUE,Shahran,116666.67
58,1,FALSE,TRUE,FALSE,Shahrake Qods,13333.33
150,3,TRUE,TRUE,TRUE,Salsabil,150000
55,2,TRUE,TRUE,FALSE,Shahran,62333.33
60,1,FALSE,FALSE,FALSE,Shahrake Qods,14333.33
98,2,TRUE,TRUE,TRUE,Pardis,26333.33
85,2,TRUE,TRUE,TRUE,Shahrake Qods,22333.33
85,2,TRUE,FALSE,TRUE,Elm-o-Sanat,111666.67
97,2,TRUE,TRUE,TRUE,Punak,156666.67
80,2,TRUE,TRUE,TRUE,Hor Square,62483.33
57,1,FALSE,FALSE,TRUE,Niavaran,120000
63,1,TRUE,TRUE,FALSE,Jeyhoon,40000
85,2,TRUE,TRUE,TRUE,Hor Square,65243.33
70,2,TRUE,TRUE,TRUE,Hor Square,13333.33
100,2,TRUE,TRUE,TRUE,Hor Square,76130
90,2,TRUE,TRUE,TRUE,Hor Square,69038.33
75,2,FALSE,FALSE,FALSE,Parand,12166.67
42,1,TRUE,FALSE,FALSE,Nezamabad,27833.33
250,4,TRUE,TRUE,TRUE,Zaferanieh,625000
83,2,TRUE,TRUE,TRUE,Dolatabad,49666.67
90,2,TRUE,TRUE,TRUE,Damavand,20166.67
72,2,TRUE,TRUE,TRUE,Razi,40200
52,1,FALSE,FALSE,FALSE,Damavand,12500
106,2,TRUE,TRUE,TRUE,Damavand,78666.67
73,2,TRUE,TRUE,TRUE,Parand,12833.33
100,2,TRUE,TRUE,TRUE,Razi,61666.67
85,2,TRUE,TRUE,FALSE,Shahrake Qods,21333.33
49,1,FALSE,FALSE,FALSE,Abuzar,34000
115,2,TRUE,TRUE,TRUE,East Pars,180000
127,2,TRUE,TRUE,TRUE,Narmak,160866.67
93,2,FALSE,TRUE,TRUE,Gisha,120000
47,1,FALSE,FALSE,FALSE,Islamshahr,9833.33
117,3,TRUE,TRUE,TRUE,Tarasht,148000
182,3,TRUE,TRUE,TRUE,Marzdaran,386666.67
160,3,TRUE,TRUE,TRUE,Azarbaijan,100000
181,3,TRUE,TRUE,TRUE,Marzdaran,433333.33
163,3,TRUE,TRUE,TRUE,Marzdaran,370000
83,2,TRUE,TRUE,FALSE,Damavand,51666.67
142,3,TRUE,TRUE,TRUE,Heravi,215500
92,2,TRUE,TRUE,TRUE,Pardis,18833.33
100,2,TRUE,FALSE,TRUE,Parand,30000
60,1,TRUE,TRUE,FALSE,Parand,22000
58,1,FALSE,FALSE,TRUE,Parand,10666.67
58,1,FALSE,FALSE,TRUE,Parand,10666.67
85,2,TRUE,TRUE,TRUE,Pardis,21666.67
87,2,TRUE,TRUE,TRUE,Pardis,22666.67
78,2,FALSE,FALSE,TRUE,Parand,12333.33
88,1,FALSE,FALSE,TRUE,Parand,12666.67
210,4,TRUE,TRUE,FALSE,Narmak,766666.67
72,2,TRUE,TRUE,TRUE,Razi,13700
101,2,TRUE,TRUE,TRUE,Feiz Garden,151666.67
68,2,FALSE,TRUE,TRUE,Parand,10333.33
60,1,FALSE,TRUE,TRUE,Islamshahr,22000
65,2,FALSE,TRUE,TRUE,Islamshahr,26000
117,2,TRUE,TRUE,TRUE,Shahrake Gharb,353333.33
96,1,FALSE,FALSE,FALSE,Islamshahr,56666.67
98,2,TRUE,TRUE,TRUE,Pardis,30333.33
52,1,TRUE,TRUE,FALSE,Andisheh,22333.33
85,2,TRUE,TRUE,TRUE,Punak,113333.33
62,2,TRUE,TRUE,TRUE,Punak,58333.33
74,2,FALSE,FALSE,FALSE,Parand,14000
74,2,FALSE,FALSE,TRUE,Parand,10166.67
58,1,FALSE,FALSE,FALSE,Parand,8500
125,3,TRUE,TRUE,FALSE,Parand,55000
75,2,FALSE,FALSE,TRUE,Parand,11500
58,5,FALSE,FALSE,TRUE,Parand,9833.33
74,2,TRUE,TRUE,TRUE,Parand,30000
45,1,FALSE,TRUE,TRUE,Pirouzi,41666.67
58,1,TRUE,TRUE,TRUE,Parand,9166.67
75,2,FALSE,FALSE,FALSE,Parand,8166.67
75,2,TRUE,FALSE,TRUE,Parand,10166.67
88,2,TRUE,TRUE,TRUE,Southern Janatabad,116666.67
130,2,TRUE,TRUE,FALSE,Jeyhoon,173333.33
120,2,TRUE,TRUE,TRUE,Majidieh,54000
85,2,TRUE,TRUE,TRUE,Central Janatabad,110000
150,3,TRUE,TRUE,TRUE,Punak,226666.67
165,3,TRUE,TRUE,TRUE,Gheitarieh,328333.33
240,4,TRUE,TRUE,FALSE,Andisheh,190000
76,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,66333.33
120,2,TRUE,TRUE,TRUE,Shahrake Gharb,326666.67
165,3,FALSE,TRUE,FALSE,Heshmatieh,137500
165,3,FALSE,TRUE,FALSE,Heshmatieh,137500
130,2,TRUE,TRUE,FALSE,Jeyhoon,173333.33
73,2,TRUE,FALSE,FALSE,Central Janatabad,91666.67
70,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,91666.67
120,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,151000
79,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,83333.33
90,2,TRUE,TRUE,TRUE,Shahrake Qods,32666.67
128,2,FALSE,TRUE,FALSE,Parand,31666.67
75,2,TRUE,TRUE,TRUE,Southern Janatabad,76666.67
94,2,TRUE,TRUE,TRUE,Taslihat,88333.33
106,2,TRUE,TRUE,TRUE,Pakdasht,30000
72,2,TRUE,TRUE,TRUE,Punak,76666.67
208,2,TRUE,TRUE,FALSE,Persian Gulf Martyrs Lake,383333.33
126,3,TRUE,TRUE,TRUE,Zafar,255866.67
105,2,TRUE,TRUE,FALSE,Rudhen,36666.67
216,4,TRUE,TRUE,FALSE,Andisheh,190000
92,2,FALSE,TRUE,TRUE,Kazemabad,100000
80,2,TRUE,TRUE,TRUE,Si Metri Ji,47000
130,1,TRUE,TRUE,FALSE,Damavand,283333.33
300,4,TRUE,TRUE,TRUE,Tajrish,300000
73,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,73333.33
100,2,FALSE,TRUE,TRUE,Shahedshahr,23333.33
80,2,TRUE,TRUE,FALSE,Islamshahr,36666.67
105,2,TRUE,TRUE,TRUE,Feiz Garden,151666.67
59,1,TRUE,TRUE,TRUE,Narmak,70000
41,1,TRUE,TRUE,FALSE,Si Metri Ji,26000
85,2,TRUE,TRUE,TRUE,Zafar,166666.67
66,1,FALSE,TRUE,FALSE,Shahran,61666.67
90,2,TRUE,TRUE,TRUE,Ekhtiarieh,200000
78,2,FALSE,FALSE,TRUE,Parand,13500
113,2,TRUE,TRUE,FALSE,Islamshahr,50666.67
88,2,TRUE,TRUE,TRUE,Central Janatabad,133333.33
96,2,FALSE,FALSE,FALSE,Haft Tir,95000
180,5,TRUE,TRUE,FALSE,Shahrake Gharb,960000
59,2,FALSE,TRUE,FALSE,Karoon,35666.67
58,2,FALSE,TRUE,TRUE,Qasr-od-Dasht,42333.33
46,1,FALSE,TRUE,FALSE,Jeyhoon,33766.67
67,1,TRUE,TRUE,TRUE,Shams Abad,86666.67
57,2,FALSE,FALSE,FALSE,Salsabil,36333.33
95,2,TRUE,TRUE,TRUE,Central Janatabad,133333.33
73,1,TRUE,TRUE,TRUE,Pakdasht,16000
87,2,TRUE,TRUE,TRUE,Pardis,21933.33
122,4,TRUE,FALSE,TRUE,Keshavarz Boulevard,80666.67
50,1,FALSE,FALSE,FALSE,Karoon,33333.33
62,1,FALSE,FALSE,FALSE,Karoon,34000
86,2,TRUE,TRUE,TRUE,Pasdaran,180000
53,1,FALSE,FALSE,FALSE,Jeyhoon,30000
100,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,14500
55,1,TRUE,TRUE,FALSE,Robat Karim,10166.67
58,1,FALSE,FALSE,TRUE,Parand,10166.67
78,2,TRUE,TRUE,FALSE,Islamshahr,33333.33
145,3,TRUE,TRUE,TRUE,Elahieh,338333.33
110,2,TRUE,TRUE,TRUE,Yousef Abad,200000
64,1,TRUE,TRUE,TRUE,Robat Karim,11666.67
86,2,FALSE,TRUE,FALSE,East Pars,40133.33
75,2,FALSE,FALSE,FALSE,Damavand,17333.33
110,2,TRUE,TRUE,TRUE,Feiz Garden,151666.67
71,2,FALSE,FALSE,FALSE,West Ferdows Boulevard,66666.67
90,2,TRUE,TRUE,TRUE,Southern Janatabad,125000
63,1,TRUE,FALSE,TRUE,Pirouzi,71766.67
50,0,TRUE,TRUE,TRUE,Northern Chitgar,11500
85,2,TRUE,FALSE,TRUE,Pardis,24333.33
83,2,TRUE,TRUE,TRUE,Pasdaran,156666.67
175,3,TRUE,TRUE,TRUE,Elahieh,583333.33
57,1,TRUE,TRUE,TRUE,Pasdaran,123333.33
66,2,FALSE,FALSE,FALSE,Feiz Garden,58333.33
74,2,TRUE,TRUE,TRUE,Shahran,79666.67
45,1,TRUE,FALSE,TRUE,Ray - Pilgosh,33000
78,2,TRUE,TRUE,TRUE,Ekhtiarieh,156666.67
75,2,FALSE,TRUE,TRUE,Parand,9333.33
103,2,TRUE,TRUE,TRUE,Islamshahr,48066.67
61,1,FALSE,FALSE,FALSE,Feiz Garden,60000
124,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,130000
62,1,FALSE,FALSE,FALSE,Damavand,23666.67
110,2,TRUE,TRUE,TRUE,Gholhak,233333.33
180,3,TRUE,TRUE,TRUE,Pasdaran,433333.33
40,1,TRUE,TRUE,FALSE,Andisheh,8666.67
95,2,TRUE,TRUE,TRUE,Republic,48333.33
104,2,TRUE,TRUE,FALSE,Tehran Now,73333.33
37,1,TRUE,TRUE,FALSE,Andisheh,11500
60,1,TRUE,TRUE,FALSE,Shahryar,20000
69,2,TRUE,TRUE,TRUE,Shahran,86666.67
700,3,TRUE,TRUE,FALSE,Damavand,233333.33
60,1,TRUE,TRUE,TRUE,Northern Chitgar,29166.67
95,2,TRUE,FALSE,TRUE,Niavaran,300000
51,1,TRUE,TRUE,FALSE,Andisheh,22333.33
106,2,TRUE,TRUE,TRUE,Zargandeh,186666.67
100,2,TRUE,TRUE,TRUE,Narmak,106666.67
80,2,TRUE,TRUE,TRUE,Koohsar,80000
78,2,TRUE,TRUE,TRUE,Ghiyamdasht,21333.33
90,2,TRUE,TRUE,TRUE,Damavand,45000
95,2,FALSE,TRUE,TRUE,Saadat Abad,316666.67
86,3,FALSE,TRUE,TRUE,Parand,11000
65,1,TRUE,TRUE,TRUE,Golestan,12000
102,1,FALSE,TRUE,FALSE,Islamshahr,55000
75,2,TRUE,TRUE,TRUE,Southern Janatabad,90000
150,5,TRUE,TRUE,FALSE,Shahr-e-Ziba,356666.67
60,1,TRUE,TRUE,TRUE,Parand,13000
72,1,TRUE,TRUE,TRUE,Elahieh,275000
93,2,FALSE,FALSE,FALSE,Pirouzi,183333.33
106,2,TRUE,TRUE,TRUE,Gholhak,213333.33
48,1,FALSE,TRUE,FALSE,Shahedshahr,7000
75,2,TRUE,TRUE,FALSE,Southern Janatabad,70000
163,2,TRUE,TRUE,TRUE,Farmanieh,326000
138,3,TRUE,TRUE,TRUE,Kahrizak,41400
119,2,TRUE,TRUE,TRUE,Shahran,133333.33
65,2,TRUE,TRUE,TRUE,Abazar,83333.33
57,1,FALSE,FALSE,TRUE,Pakdasht,15000
74,2,FALSE,TRUE,TRUE,Telecommunication,26000
119,3,TRUE,TRUE,TRUE,Shahran,183333.33
75,2,FALSE,TRUE,TRUE,Parand,9333.33
68,1,FALSE,FALSE,FALSE,Islamshahr,27166.67
180,4,TRUE,TRUE,TRUE,Northern Chitgar,90666.67
70,1,TRUE,TRUE,TRUE,Hakimiyeh,77000
58,1,FALSE,FALSE,FALSE,Parand,8500
60,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,66166.67
88,2,FALSE,TRUE,FALSE,Air force,83333.33
82,2,TRUE,TRUE,TRUE,Shahran,93333.33
63,1,TRUE,TRUE,TRUE,Ray,37800
120,3,TRUE,TRUE,TRUE,Northern Chitgar,58333.33
56,1,FALSE,FALSE,FALSE,Republic,63333.33
75,2,TRUE,FALSE,TRUE,Saadat Abad,128333.33
60,1,FALSE,TRUE,FALSE,Golestan,14000
50,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,11000
253,5,TRUE,TRUE,FALSE,North Program Organization,1012000
111,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,133000
105,3,TRUE,TRUE,TRUE,North Program Organization,199500
92,1,TRUE,TRUE,TRUE,Niavaran,210000
350,4,TRUE,TRUE,TRUE,Gheitarieh,1166666.67
100,2,TRUE,TRUE,TRUE,Mirza Shirazi,136666.67
150,3,TRUE,TRUE,TRUE,Northern Chitgar,74666.67
94,2,FALSE,TRUE,FALSE,Northren Jamalzadeh,80000
140,3,TRUE,TRUE,TRUE,Northren Jamalzadeh,223333.33
65,4,TRUE,TRUE,FALSE,Yousef Abad,283333.33
84,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,86666.67
114,2,TRUE,TRUE,TRUE,Mehran,228000
114,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,183333.33
40,1,TRUE,FALSE,TRUE,Northren Jamalzadeh,50000
82,2,FALSE,FALSE,TRUE,Parand,11766.67
87,2,TRUE,TRUE,TRUE,Koohsar,78333.33
86,2,FALSE,FALSE,TRUE,Parand,15666.67
500,5,TRUE,TRUE,FALSE,Gandhi,2333333.33
61,1,FALSE,TRUE,FALSE,Shahr-e-Ziba,49666.67
96,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,176000
90,2,TRUE,TRUE,TRUE,Shahran,113333.33
135,3,TRUE,TRUE,TRUE,Northren Jamalzadeh,200000
58,1,FALSE,FALSE,TRUE,Parand,9833.33
114,2,TRUE,TRUE,TRUE,Gholhak,251666.67
